,cell_name,cell_type_cook,Gender_cook,indegree_cook,outdegree_cook,degree_cook,instrength_cook,outstrength_cook,strength_cook,BC_wei_cook,BC_wei_norm_cook,BC_bin_cook,BC_bin_norm_cook,eccentricity_cook,CC_wei_cook,CC_bin_cook,LE_wei_cook,LE_bin_cook,cell_class,cell_type_wit8,Gender_wit8,indegree_wit8,outdegree_wit8,degree_wit8,instrength_wit8,outstrength_wit8,strength_wit8,BC_wei_wit8,BC_wei_norm_wit8,BC_bin_wit8,BC_bin_norm_wit8,eccentricity_wit8,CC_wei_wit8,CC_bin_wit8,LE_wei_wit8,LE_bin_wit8
117,SAAVR,interneuron,GS,12,14,26,46,107,153,4528.0,0.0583791031690776,617.690483890193,0.0079638287291482,inf,0.0170162899597065,0.32018927444795,0.0298617998590289,0.408550185873606,SAA,Sensory neuron,GS,9,4,13,36,50,86,469.0,0.0147197288305819,46.2180926201218,0.0014505709817375,inf,0.0186593164483445,0.223684210526316,0.0256569504104207,0.300548245614035
118,AVKL,interneuron,GS,13,17,30,94,38,132,659.0,0.0084964286635208,508.937080360304,0.0065616807245855,inf,0.0083732738806067,0.176744186046512,0.0215165561696409,0.465368217054263,AVK,Modulatory neuron,GS,11,17,28,49,34,83,241.0,0.007563869185864,239.841546737078,0.0075275107255375,inf,0.0154824869607455,0.278820375335121,0.0280725109854135,0.524285075960679
119,AVKR,interneuron,GS,12,18,30,76,39,115,494.0,0.0063690982697712,665.172035179355,0.0085760041667228,inf,0.0093312917638313,0.205813953488372,0.0205772036675853,0.482131782945736,AVK,Modulatory neuron,GS,14,15,29,53,35,88,573.5,0.0179994978344109,222.541352074262,0.0069845380727594,inf,0.0128181837313125,0.22636815920398,0.0239522299208037,0.440443615257048
120,DVC,interneuron,GS,17,17,34,37,106,143,1588.0,0.0204739434259044,1062.76181389101,0.0137020939879195,inf,0.006493257738356,0.132432432432432,0.0162464696205893,0.353318318318318,DVC,Interneuron,GS,4,18,22,19,86,105,297.0,0.0093214487477245,110.080062000117,0.003454901198924,inf,0.0186399452024676,0.25,0.0319582814668615,0.447733918128655
121,AVJL,interneuron,GS,27,15,42,96,33,129,537.0,0.0069234934632938,610.814827572818,0.0078751815009001,inf,0.0095960364607474,0.253512880562061,0.0206221086105349,0.54702380952381,AVJ,Modulatory neuron,GS,17,7,24,32,9,41,205.5,0.0064496892850417,591.708643962385,0.0185709824857945,inf,0.0058474301379096,0.170955882352941,0.0091787534702988,0.287837009803922
122,AVJR,interneuron,GS,27,17,44,81,58,139,226.0,0.0029137979938629,771.369900082533,0.0099452038379945,inf,0.0104480149764342,0.239084132055378,0.0202947963140324,0.483919062832801,AVJ,Modulatory neuron,GS,15,10,25,42,13,55,303.666666666667,0.0095306844098508,745.037931286286,0.023383275729279,inf,0.0069335644553639,0.15993265993266,0.0102636597949885,0.252328843995511
123,PVT,interneuron,GS,20,13,33,50,60,110,2055.0,0.0264949330857894,2961.72089847779,0.0381852053644542,inf,0.0055806835395032,0.134285714285714,0.0138190546583779,0.341600907029478,PVT,Interneuron,GS,5,15,20,5,74,79,319.0,0.0100119264327412,412.725157283873,0.012953523234068,inf,0.0135817571031707,0.184491978609626,0.0195537440667592,0.286319073083779
124,AVDL,interneuron,GS,39,25,64,264,139,403,2633.0,0.0339470359196514,1048.58309970918,0.0135192890811116,inf,0.0126207058497876,0.168989547038328,0.0274437583187381,0.421698784043234,AVD,Interneuron,GS,16,0,16,44,0,44,0.0,0.0,0.0,0.0,inf,0.0057611630297295,0.1375,0.0099199902523019,0.253333333333333
125,AVDR,interneuron,GS,46,30,76,237,155,392,1324.66666666667,0.0170788100702234,1802.00432467011,0.023233082239629,inf,0.0096461566652408,0.136795774647887,0.0231833290216908,0.396807511737089,AVD,Interneuron,GS,18,0,18,51,0,51,0.0,0.0,0.0,0.0,inf,0.0058387030311983,0.124183006535948,0.0100452642378098,0.230555555555556
126,AVL,interneuron,GS,17,18,35,65,53,118,641.5,0.0082708027126685,1599.63087673561,0.0206238992900598,inf,0.0043069256025401,0.129661016949153,0.0122799897057127,0.360254237288136,AVL,Modulatory neuron,GS,2,5,7,8,5,13,0.0,0.0,9.9947851655513,0.0003136898237885,inf,0.0079765215517974,0.2,0.0130126278176753,0.320833333333333
127,RIAL,interneuron,GS,36,27,63,434,400,834,4935.0,0.0636265181403265,1545.15690601544,0.0199215712077492,inf,0.0205056473039571,0.18062015503876,0.0512819539983982,0.490874246339362,RIA,Interneuron,GS,26,21,47,235,277,512,4322.0,0.13564747975645,782.416786326645,0.0245564241518626,inf,0.0259426053977343,0.15406162464986,0.0577920229258247,0.41447356720466
128,RIAR,interneuron,GS,35,26,61,414,450,864,4983.0,0.0642453778912354,1125.28012729622,0.0145081370683611,inf,0.0251456932997337,0.221334068357222,0.0620323565183719,0.513802083333333,RIA,Interneuron,GS,28,21,49,238,317,555,3592.0,0.112736174753625,1134.11793229762,0.0355946874740324,inf,0.0237958231583123,0.133676092544987,0.0504230176192959,0.342052270779777
129,RIML,interneuron,GS,26,25,51,218,185,403,6130.0,0.0790335473556639,655.782557005351,0.0084549464558076,inf,0.02221246637956,0.282936507936508,0.0479108540807767,0.570209409064831,RIM,Interneuron,GS,20,25,45,108,83,191,1368.66666666667,0.0429560814345197,1024.07383974172,0.0321409151886798,inf,0.0107066178408436,0.174180327868852,0.0282200958411392,0.440362753708041
130,RIMR,interneuron,GS,26,21,47,250,153,403,5452.0,0.0702921533740749,640.43075827529,0.008257017073764,inf,0.0169644951953162,0.23785046728972,0.0402607694909971,0.562429906542056,RIM,Interneuron,GS,18,23,41,119,81,200,2732.0,0.0857447743393384,754.07858049737,0.0236670196628388,inf,0.0125042110410822,0.193588162762022,0.0323735109969388,0.471557747636663
131,AVEL,interneuron,GS,46,24,70,304,124,428,4071.0,0.0524870426239653,2979.54965955432,0.0384150700027632,inf,0.0068373401850134,0.120066472787703,0.0228194439289822,0.408048862115127,AVE,Interneuron,GS,39,0,39,173,0,173,0.0,0.0,0.0,0.0,inf,0.008271150026823,0.125506072874494,0.02548598157312,0.408940620782726
132,AVER,interneuron,GS,44,25,69,295,133,428,5308.0,0.0684355741213481,2859.3364920077,0.0368651722751824,inf,0.0081362582709345,0.131151048352589,0.0243527376832944,0.425840006520366,AVE,Interneuron,GS,33,0,33,156,0,156,0.0,0.0,0.0,0.0,inf,0.0095710393526237,0.125,0.0265719366003911,0.381748286435786
133,RMFL,interneuron,GS,13,12,25,46,49,95,339.0,0.0043706969907944,359.737980822938,0.0046380699417619,inf,0.0095377458252689,0.238983050847458,0.0184578998664082,0.454067796610169,RMF,Motor neuron,GS,21,12,33,49,43,92,1348.5,0.0423231435565878,1031.03494547892,0.0323593919238881,inf,0.0102361283757377,0.192898272552783,0.0226017074361791,0.449904030710173
134,RMFR,interneuron,GS,10,6,16,47,26,73,112.0,0.0014440060854542,131.533387603923,0.0016958483226827,inf,0.0162465431749601,0.296610169491525,0.0262280506268598,0.478813559322034,RMF,Motor neuron,GS,13,16,29,41,44,85,879.5,0.0276034147260059,605.394021740203,0.019000502847913,inf,0.0115231002266992,0.199257425742574,0.0264996666328996,0.47450495049505
135,RID,interneuron,GS,15,11,26,56,21,77,368.0,0.0047445914236352,678.864508175692,0.0087525400089694,inf,0.0033612837587017,0.0848765432098765,0.0053564817014581,0.146862139917695,RID,Modulatory neuron,GS,10,0,10,19,0,19,0.0,0.0,0.0,0.0,inf,0.0022509616899439,0.0555555555555556,0.0030686330897963,0.0759259259259259
136,AVBL,interneuron,GS,45,23,68,338,65,403,3094.16666666667,0.0398928169292523,1823.70403535249,0.0235128546885394,inf,0.0102936003274387,0.169532627865961,0.0261741806977873,0.461989271017049,AVB,Interneuron,GS,29,0,29,139,0,139,0.0,0.0,0.0,0.0,inf,0.0079431746648361,0.112068965517241,0.0220388068248805,0.345047501759324
137,AVBR,interneuron,GS,45,18,63,333,54,387,1343.33333333333,0.0173194777511324,1289.62352471144,0.0166270019431093,inf,0.0100294165323677,0.152385838891739,0.0254170853982447,0.43746793227296,AVB,Interneuron,GS,28,0,28,139,0,139,0.0,0.0,0.0,0.0,inf,0.0078802057578006,0.126984126984127,0.0205856863420557,0.342564247921391
138,AVAL,interneuron,GS,65,43,108,667,258,925,10426.0,0.134421495062015,5753.27525966026,0.0741764686271662,inf,0.0090075342365364,0.105655794587092,0.0310048362650509,0.393497612438452,AVA,Interneuron,GS,35,0,35,157,0,157,0.0,0.0,0.0,0.0,inf,0.0063492014607294,0.115126050420168,0.0206835724228915,0.368887555022009
139,AVAR,interneuron,GS,59,48,107,685,292,977,17905.5,0.230854026456254,7435.38354579804,0.0958637418555225,inf,0.0092860566059133,0.106170438472419,0.0317280439975687,0.3980488897104,AVA,Interneuron,GS,32,0,32,152,0,152,0.0,0.0,0.0,0.0,inf,0.0070398627440442,0.122983870967742,0.0220656469786172,0.383611751152074
140,PVCL,interneuron,GS,34,36,70,284,158,442,5628.5,0.0725677522498131,2242.3730062716,0.028910716668879,inf,0.0121848847943142,0.194964627548897,0.0272608353124311,0.42532925830235,PVC,Interneuron,GS,13,19,32,43,43,86,185.333333333333,0.0058167514071098,316.336299013535,0.0099283252467997,inf,0.0070924050136286,0.158536585365854,0.0122907217229488,0.298715156794425
141,PVCR,interneuron,GS,33,38,71,262,172,434,6367.5,0.0820956138315154,3067.89026968835,0.0395540376690693,inf,0.0109915193235817,0.161943319838057,0.0254752096920221,0.434510796221323,PVC,Interneuron,GS,9,15,24,27,51,78,178.5,0.0056022848534304,169.600015592808,0.0053229557338775,inf,0.0068820678726389,0.144160583941606,0.0097023256223004,0.217852798053528
142,RIPL,interneuron,GS,16,7,23,188,22,210,2183.0,0.02814522575488,296.703941713259,0.003825377655466,inf,0.0194472809742252,0.231075697211155,0.038427916210477,0.326720209614946,RIP,Interneuron,GS,10,0,10,74,0,74,0.0,0.0,0.0,0.0,inf,0.0158930098823803,0.177777777777778,0.0218507896645754,0.250925925925926
143,RIPR,interneuron,GS,17,9,26,232,14,246,281.0,0.0036229081251128,405.070331248445,0.0052225359228545,inf,0.0152543202882354,0.209627329192547,0.033084378008329,0.486361283643892,RIP,Interneuron,GS,14,0,14,72,0,72,0.0,0.0,0.0,0.0,inf,0.0097012410352105,0.137362637362637,0.0134879521260715,0.193223443223443
144,URADL,motorneuron,GS,5,4,9,32,27,59,124.0,0.0015987210231814,48.9511752921509,0.00063112316975,inf,0.0297916360284451,0.328571428571429,0.0352730066827942,0.40047619047619,URA,Motor neuron,GS,3,5,8,12,16,28,0.5,1.5692674659469e-05,14.1170817109789,0.000443069540863,inf,0.0180343026884421,0.240740740740741,0.0214169605707568,0.320987654320988
145,URADR,motorneuron,GS,5,4,9,21,21,42,2.0,2.57858229545396e-05,15.6921619109396,0.0002023176544047,inf,0.0235822473176004,0.342857142857143,0.0254552157769344,0.354761904761905,URA,Motor neuron,GS,5,6,11,11,13,24,3.0,9.41560479568138e-05,70.5768911498135,0.0022150803825815,inf,0.0080305409855181,0.166666666666667,0.0100312474719358,0.219135802469136
146,URAVL,motorneuron,GS,8,12,20,33,57,90,1074.0,0.0138469869265878,200.175724708248,0.0025808478985617,inf,0.0141886289643881,0.237837837837838,0.0217606036631956,0.401081081081081,URA,Motor neuron,GS,5,4,9,13,15,28,1.0,3.13853493189379e-05,15.7295709199769,0.0004936780779604,inf,0.0127327796255246,0.185714285714286,0.0143779900012807,0.228571428571429
147,URAVR,motorneuron,GS,7,13,20,27,42,69,2.0,2.57858229545396e-05,93.4122473820972,0.0012043558363902,inf,0.0138594067256063,0.274193548387097,0.0232331491797332,0.542338709677419,URA,Motor neuron,GS,3,5,8,11,9,20,5.0,0.0001569267465946,5.92080321639145,0.0001858264771951,inf,0.0114067768468237,0.214285714285714,0.0142764947563895,0.300595238095238
148,RMEL,motorneuron,GS,12,4,16,73,5,78,0.0,0.0,55.6720824760374,0.0007177752311188,inf,0.0065861883213644,0.142857142857143,0.0082643891362543,0.196778711484594,RME,Motor neuron,GS,13,1,14,36,1,37,2.0,6.27706986378758e-05,107.661847664764,0.0033790046972809,inf,0.005757836479955,0.133333333333333,0.0082882889049933,0.202777777777778
149,RMER,motorneuron,GS,16,3,19,86,12,98,25.0,0.0003223227869317,39.1911760886065,0.0005052883640004,inf,0.0160208281031118,0.273809523809524,0.0267228286165751,0.35478855721393,RME,Motor neuron,GS,14,0,14,38,0,38,0.0,0.0,0.0,0.0,inf,0.0045405100328058,0.104395604395604,0.0069267016001476,0.167490842490843
150,RMED,motorneuron,GS,13,5,18,62,8,70,459.0,0.0059178463680668,121.11867076448,0.001561572300411,inf,0.0079573081611755,0.251655629139073,0.0141504383908068,0.260504201680672,RME,Motor neuron,GS,14,3,17,31,4,35,119.0,0.0037348565689536,213.800713637072,0.0067102100821377,inf,0.0036855346715117,0.0851851851851852,0.0061222210528976,0.136543209876543
151,RMEV,motorneuron,GS,16,8,24,91,10,101,0.0,0.0,239.915459025468,0.0030932087752439,inf,0.0061138755372642,0.153846153846154,0.0117923490434055,0.2996336996337,RME,Motor neuron,GS,15,3,18,32,4,36,314.0,0.0098549996861465,201.653672610826,0.0063289709563375,inf,0.0026232563450669,0.0723684210526316,0.0041852488279589,0.11156798245614
152,RMDDL,motorneuron,GS,26,9,35,310,41,351,1168.0,0.0150589206054511,355.843300047022,0.0045878561672858,inf,0.0199557149832958,0.200680272108844,0.0391404540723682,0.493140589569161,RMD,Motor neuron,GS,18,4,22,118,16,134,474.0,0.0148766555771766,280.655787755919,0.0088084799371012,inf,0.0181197273907371,0.166666666666667,0.026895470121156,0.286549707602339
153,RMDDR,motorneuron,GS,21,3,24,290,30,320,83.0,0.0010701116526133,45.6516901645963,0.0005885832000798,inf,0.0265175394621903,0.2,0.0442242754152153,0.411151515151515,RMD,Motor neuron,GS,21,6,27,124,18,142,363.0,0.0113928818027745,611.934954051632,0.0192057922933787,inf,0.0145228440603787,0.145533141210375,0.0236366237604444,0.279881981611088
154,RMDL,motorneuron,GS,25,21,46,172,88,260,1883.5,0.0242837987674377,824.762718901747,0.0106335927245526,inf,0.0151385975175796,0.220430107526882,0.0314964508484113,0.530457803844901,RMD,Motor neuron,GS,26,16,42,124,58,182,2573.5,0.0807701964722867,1031.07921759436,0.0323607814196961,inf,0.0158915882634798,0.193661971830986,0.031811303302828,0.453815252626872
155,RMDR,motorneuron,GS,29,13,42,200,71,271,1780.0,0.0229493824295402,415.236206531301,0.0053536036529653,inf,0.0174470776595771,0.234117647058824,0.0348989113599329,0.549015406162465,RMD,Motor neuron,GS,25,11,36,131,40,171,689.0,0.0216245056807482,269.59061044282,0.0084611954818536,inf,0.0204973455555699,0.213942307692308,0.0387290958835619,0.488194444444444
156,RMDVL,motorneuron,GS,20,11,31,277,58,335,1075.0,0.013859879838065,515.666582696671,0.0066484436024944,inf,0.0195883890456695,0.183006535947712,0.0366552185200997,0.413761801016703,RMD,Motor neuron,GS,21,5,26,142,15,157,183.0,0.0057435189253656,247.083339935428,0.0077547969347632,inf,0.0161084650616094,0.156832298136646,0.0296494160115266,0.344598491570541
157,RMDVR,motorneuron,GS,23,12,35,271,65,336,1873.0,0.0241484231969263,640.651912597668,0.0082598683968653,inf,0.0222087243278726,0.254684838160136,0.0424619299535513,0.457821497120921,RMD,Motor neuron,GS,16,4,20,133,19,152,572.5,0.017968112485092,110.421202851398,0.0034656080237084,inf,0.0217488505855162,0.162234042553191,0.0371607156656064,0.320352077001013
158,RIVL,motorneuron,GS,13,9,22,42,43,85,524.0,0.0067558856140893,53.8406389256546,0.0006941625915481,inf,0.0209362681054502,0.337777777777778,0.0328031037090192,0.546740740740741,RIV,Motor neuron,GS,7,9,16,10,28,38,39.0,0.0012240286234385,33.5345635287149,0.0010524939906068,inf,0.0254585427321222,0.337606837606838,0.0327855618080649,0.450854700854701
159,RIVR,motorneuron,GS,12,12,24,35,51,86,783.0,0.0100951496867023,126.732208188405,0.001633947141492,inf,0.0157999881819516,0.25,0.0255188848742127,0.45,RIV,Motor neuron,GS,12,10,22,24,30,54,96.0,0.003012993534618,182.830033846959,0.00573818447828,inf,0.0135062179588981,0.213973799126638,0.0234182579724773,0.414919941775837
160,RMHL,motorneuron,GS,17,9,26,70,11,81,0.0,0.0,355.806728314095,0.0045873846511706,inf,0.0054820303723382,0.159442724458204,0.0134174084602823,0.403921568627451,RMH,Motor neuron,GS,13,6,19,26,14,40,320.0,0.0100433117820601,565.067247271848,0.0177348329443176,inf,0.0079127671043598,0.173652694610778,0.0141122380180824,0.331037924151697
161,RMHR,motorneuron,GS,14,8,22,80,27,107,238.0,0.0030685129315902,217.940134459462,0.0028098828609301,inf,0.007721967244948,0.168859649122807,0.013964590546308,0.319340016708438,RMH,Motor neuron,GS,13,5,18,31,15,46,288.0,0.0090389806038541,152.613905879597,0.0047898407469586,inf,0.010903845860565,0.236666666666667,0.0170726485426319,0.398055555555556
162,SMDDL,motorneuron,GS,23,18,41,209,88,297,2571.0,0.0331476754080606,428.701115437717,0.0055272055315453,inf,0.0196356572296744,0.253094059405941,0.0390647118800699,0.544678217821782,SMD,Motor neuron,GS,20,6,26,97,26,123,274.0,0.0085995857133889,520.682345467234,0.016341797296693,inf,0.0216061649025669,0.215625,0.0383764906315162,0.4353125
163,SMDDR,motorneuron,GS,27,18,45,238,65,303,2063.0,0.0265980763776076,938.994237255703,0.0121063695786043,inf,0.0165652082320572,0.221084953940635,0.0356975493763394,0.51730638007506,SMD,Motor neuron,GS,21,7,28,106,25,131,499.0,0.01566128931015,346.914358345196,0.0108880283204192,inf,0.0224326892120425,0.254032258064516,0.0380373267904044,0.483224526369688
164,SMDVL,motorneuron,GS,27,16,43,139,162,301,1278.0,0.0164771408679508,716.83947370703,0.0092421478779174,inf,0.0150238394252048,0.183240223463687,0.0314101790261708,0.481610800744879,SMD,Motor neuron,GS,23,3,26,96,25,121,957.0,0.0300357792982236,92.3546119249557,0.0028985817564796,inf,0.020581960995893,0.203416149068323,0.0369448945498201,0.436516563146998
165,SMDVR,motorneuron,GS,22,16,38,147,140,287,1221.0,0.0157422449137464,654.750652277444,0.0084416421994977,inf,0.0181365079346606,0.23021582733813,0.0342758579981619,0.512505995203837,SMD,Motor neuron,GS,18,7,25,82,24,106,40.0,0.0012554139727575,411.508272216653,0.0129153308711522,inf,0.0217921741113693,0.268707482993197,0.039557663669445,0.551218820861678
166,SMBDL,motorneuron,GS,15,10,25,80,66,146,1537.0,0.0198164049405637,371.080311191318,0.0047843056031473,inf,0.0103466996051426,0.163265306122449,0.0243622132421971,0.405002220946099,SMB,Motor neuron,GS,10,6,16,26,21,47,400.0,0.0125541397275752,143.275780903273,0.0044967604325928,inf,0.0029652982673743,0.0588235294117647,0.0036125606034719,0.0728291316526611
167,SMBDR,motorneuron,GS,22,10,32,100,86,186,2187.5,0.0282032438565277,353.957572245103,0.0045635436456654,inf,0.0102555906953915,0.176171079429735,0.0258387390398494,0.454310930074678,SMB,Motor neuron,GS,12,9,21,27,22,49,314.0,0.0098549996861465,399.835137831551,0.0125489654708289,inf,0.0036817894179789,0.0841346153846154,0.0051132527643604,0.122195512820513
168,SMBVL,motorneuron,GS,16,12,28,72,51,123,615.0,0.0079291405585209,724.251383722965,0.0093377089776303,inf,0.0057668333049213,0.149193548387097,0.0142292526751458,0.384358998975934,SMB,Motor neuron,GS,17,4,21,56,13,69,811.5,0.0254692109723181,171.125167175126,0.0053708231490529,inf,0.0071328635731258,0.137019230769231,0.0163856617692503,0.339342948717949
169,SMBVR,motorneuron,GS,15,13,28,80,51,131,1697.5,0.0218857172326655,400.081940582197,0.0051582210435805,inf,0.0109392757228549,0.214864864864865,0.0243649803239958,0.483397683397683,SMB,Motor neuron,GS,13,5,18,34,18,52,645.0,0.020243550310715,411.961064415455,0.0129295419124806,inf,0.0033163539784701,0.07,0.00505897149614,0.115
170,SIBDL,motorneuron,GS,6,1,7,36,2,38,0.0,0.0,10.7739625600436,0.000138907745546,inf,0.0161346858118002,0.25,0.0165659541539364,0.2375,SIB,Motor neuron,GS,6,0,6,12,0,12,0.0,0.0,0.0,0.0,inf,0.0008234778103888,0.0333333333333333,0.0008234778103888,0.0333333333333333
171,SIBDR,motorneuron,GS,11,2,13,51,12,63,0.0,0.0,18.9821582995143,0.0002447352866031,inf,0.0107172951525418,0.203947368421053,0.0184028211740605,0.342105263157895,SIB,Motor neuron,GS,10,0,10,21,0,21,0.0,0.0,0.0,0.0,inf,0.0039703609376654,0.122222222222222,0.0049299675542795,0.162962962962963
172,SIBVL,motorneuron,GS,10,4,14,66,8,74,56.0,0.0007220030427271,113.149714162265,0.0014588292483724,inf,0.0062843788760123,0.1,0.0076210965310388,0.131944444444444,SIB,Motor neuron,GS,8,0,8,14,0,14,0.0,0.0,0.0,0.0,inf,0.0011414289390388,0.0535714285714286,0.0011414289390388,0.0535714285714286
173,SIBVR,motorneuron,GS,12,3,15,66,7,73,92.0,0.0011861478559088,106.844795491564,0.0013775404900797,inf,0.0085502590258485,0.158653846153846,0.0120293357248379,0.234535256410256,SIB,Motor neuron,GS,7,0,7,14,0,14,0.0,0.0,0.0,0.0,inf,0.0013292820270135,0.0476190476190476,0.0013292820270135,0.0476190476190476
174,SIADL,motorneuron,GS,12,7,19,53,52,105,1295.0,0.0166963203630644,448.18860064536,0.005778455953242,inf,0.0136607976915332,0.18562874251497,0.0253029873545306,0.420958083832335,SIA,Motor neuron,GS,9,0,9,22,0,22,0.0,0.0,0.0,0.0,inf,0.0085115284895939,0.125,0.0093116893083462,0.157407407407407
175,SIADR,motorneuron,GS,14,8,22,58,46,104,1304.0,0.0168123565663598,309.87339946137,0.0039951703084161,inf,0.015624153275156,0.252212389380531,0.0256333352899165,0.47413611462284,SIA,Motor neuron,GS,5,0,5,17,0,17,0.0,0.0,0.0,0.0,inf,0.0207646353522689,0.1,0.0207646353522689,0.1
176,SIAVL,motorneuron,GS,13,6,19,85,26,111,720.0,0.0092828962636342,275.321173176646,0.0035496915135845,inf,0.0146082292502302,0.224550898203593,0.0272289157288857,0.454491017964072,SIA,Motor neuron,GS,3,0,3,22,0,22,0.0,0.0,0.0,0.0,inf,0.0583106985961899,0.5,0.0635491825158528,0.583333333333333
177,SIAVR,motorneuron,GS,14,3,17,76,13,89,748.0,0.0096438977849978,111.33004112024,0.001435368364924,inf,0.0104415389052236,0.190298507462687,0.0228935104058211,0.421393034825871,SIA,Motor neuron,GS,4,0,4,18,0,18,0.0,0.0,0.0,0.0,inf,0.0250474208962726,0.333333333333333,0.0250474208962726,0.333333333333333
178,HSNL,motorneuron,HS,16,25,41,32,94,126,901.5,0.0116229596967587,541.950126415965,0.0069873150049762,inf,0.0090322718933629,0.262081784386617,0.0199277677291237,0.497279378143576,HSN,Modulatory neuron,HS,6,17,23,13,25,38,216.166666666667,0.0067844663444437,194.777604361295,0.0061131631523851,inf,0.0073017979512955,0.22289156626506,0.0161048130400455,0.519578313253012
179,HSNR,motorneuron,HS,19,36,55,52,69,121,516.0,0.0066527423222712,2037.49679531499,0.0262692658172171,inf,0.0042633239934469,0.133807588075881,0.0121589907175833,0.40068315266486,HSN,Modulatory neuron,HS,10,11,21,15,16,31,128.0,0.004017324712824,228.18604010702,0.007161698578464,inf,0.0064938060120921,0.216748768472906,0.0142787015066406,0.481659042927516
